Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
0,0,0.5416666666666666,0.2194029850746268,0.1877302873986736,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,0.08333333333333333,0.5129353233830846,0.04350704679439942,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.4305555555555555,0.01840796019900498,0.06784842483419308,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0.8194444444444444,0.01243781094527363,0.14078044399410466,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0,0.06944444444444445,0.7218905472636815,0.052447955047899786,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.375,0.6228855721393034,0.253817013633014,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0.1111111111111111,0.01243781094527363,0.018348148489314667,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0.5416666666666666,0.2666666666666666,0.20617630803242448,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0.05555555555555555,0.32288557213930347,0.0247040806927045,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.7083333333333333,0.15870646766169155,0.20518607221812826,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0,0.05555555555555555,0.5611940298507463,0.034704310980103174,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.041666666666666664,0.05323383084577116,0.010253546425939574,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0.8194444444444444,0.6467661691542288,0.5698576823876199,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.5138888888888888,0.47114427860696506,0.26641949152542377,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,1,0.09722222222222221,0.46467661691542295,0.056840687177597646,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.08333333333333333,0.32537313432835824,0.03541820191599116,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0,0.09722222222222221,0.019900497512437804,0.014870808769344145,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0.125,0.5731343283582089,0.08343888172439205,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.05555555555555555,0.056218905472636804,0.0112265106853353,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0.6388888888888888,0.6144278606965173,0.43405720338983056,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0.013888888888888888,0.2736318407960199,0.005267824244657333,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0.8888888888888888,0.5169154228855721,0.5159589167280767,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
0,0,1.0,0.9572139303482586,0.9643342391304348,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1,0.38888888888888884,0.4597014925373134,0.21504237288135594,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0.125,0.6119402985074627,0.08855701915991158,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,0.013888888888888888,0.061194029850746234,0.0028095062638172443,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.2638888888888889,0.00547263681592039,0.03214812085482683,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,0.986111111111111,0.7686567164179104,0.7722860630066324,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
1,0,0.027777777777777776,0.29402985074626864,0.0106450350036846,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.027777777777777776,0.8154228855721393,0.022856024318349304,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0,0.041666666666666664,0.517910447761194,0.024047761606484894,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.25,0.36766169154228856,0.12183354826823876,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
1,0,0.041666666666666664,0.16815920398009948,0.011485584008843037,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,0.027777777777777776,0.11940298507462688,0.007340410832719235,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0.3055555555555555,0.8199004975124379,0.278181420412675,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,0,0.125,0.708457711442786,0.09822908990420046,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0.027777777777777776,0.5164179104477612,0.014254789977892411,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.2361111111111111,0.6293532338308457,0.15304900515843775,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0.2777777777777778,0.3656716417910447,0.13420573876197495,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False
0,0,0.05555555555555555,0.26865671641791045,0.017887573691967577,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.986111111111111,0.7194029850746269,0.7373802505526899,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0.611111111111111,0.6621890547263681,0.41755135408990424,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0.041666666666666664,0.7626865671641792,0.03145725865880619,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,1.0,0.48258706467661694,0.5481185519528372,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0,0.75,0.726865671641791,0.5716884672070746,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0.25,0.5626865671641791,0.1655823968312454,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0.3611111111111111,0.7497512437810945,0.2768169675755343,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.736111111111111,0.7253731343283583,0.5598862380250553,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,0,0.041666666666666664,0.3910447761194029,0.018589950257921886,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0.3472222222222222,0.023383084577114438,0.062350313190862205,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,1.0,0.7119402985074627,0.7496372973470893,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0.736111111111111,0.9308457711442785,0.6689561072218129,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
1,1,0.013888888888888888,0.5248756218905473,0.008175202652910834,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0.25,0.3114427860696517,0.10113646831245396,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0.1388888888888889,0.6129353233830845,0.1021727616064849,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0.09722222222222221,0.5691542288557214,0.05535533345615329,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.7916666666666666,0.013432835820895522,0.130601740972734,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0,0.1111111111111111,0.10945273631840796,0.026131862564480475,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0.4583333333333333,0.7472636815920397,0.3560243183493,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1,0.8888888888888888,0.8482587064676618,0.754035786661754,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0,0.125,0.772636815920398,0.09527565401621226,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0.8333333333333333,0.6238805970149254,0.5594947494473104,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.75,0.013930348258706454,0.11614544952100223,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0.6388888888888888,0.7233830845771144,0.4878177966101696,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
1,0,0.013888888888888888,0.026368159203980085,0.002406503316138541,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0.08333333333333333,0.023383084577114438,0.01342575534266765,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0.013888888888888888,0.6199004975124378,0.00927482498157701,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.013888888888888888,0.3139303482587064,0.005734156226971261,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0.6666666666666666,0.553233830845771,0.41237564480471633,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,0,0.625,0.9104477611940299,0.5642789701547531,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0,0.5138888888888888,0.015920398009950265,0.08261560427413413,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0.15277777777777776,0.417910447761194,0.07633451547531321,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.7638888888888888,0.7179104477611941,0.5871349944731025,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
1,1,0.16666666666666666,0.8079601990049752,0.1381897107590273,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.5416666666666666,0.07164179104477608,0.11035947862932942,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0.5277777777777778,0.5144278606965175,0.30600013817243926,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
1,0,0.20833333333333331,0.46169154228855724,0.11451616617538689,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1,0.625,0.6751243781094527,0.4446216378039794,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,0,1.0,0.01791044776119402,0.16392432756079592,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0.013888888888888888,0.5184079601990049,0.008100359248341932,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.2222222222222222,0.006965174129353213,0.03762896094325719,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0.736111111111111,0.4263681592039801,0.38664102800294775,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
1,0,0.18055555555555555,0.3034825870646766,0.07293201915991157,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,1,0.986111111111111,0.5437810945273632,0.5917983142962417,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False
0,0,0.8333333333333333,0.05870646766169152,0.17339489683124543,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,0.986111111111111,0.6810945273631841,0.711513218496684,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,0,0.19444444444444442,0.00547263681592039,0.029424972365512166,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,0,0.09722222222222221,0.707462686567164,0.07275354642593959,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
1,1,0.6944444444444444,0.7706467661691543,0.5546126565954311,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.9583333333333333,0.0771144278606965,0.2068614130434783,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
1,1,0.6805555555555555,0.7223880597014924,0.5199716746499633,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,0,0.5138888888888888,0.7432835820895523,0.3932445191599116,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,0,0.5972222222222222,0.8134328358208955,0.4849334469417834,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False
1,0,0.05555555555555555,0.6706467661691543,0.03703597089167281,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.09722222222222221,0.20199004975124374,0.03224023581429625,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0.7916666666666666,0.02288557213930348,0.1442577837140752,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0,0.013888888888888888,0.6059701492537314,0.009113623802505529,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.1111111111111111,0.6208955223880598,0.0729205047899779,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0.8472222222222222,0.5527363184079601,0.5315090733235078,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0,0.027777777777777776,0.33134328358208953,0.01222826086956522,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.6388888888888888,0.5059701492537313,0.3647752394988947,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,0,0.8888888888888888,0.057711442786069655,0.17952629882092855,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,1,1.0,0.7124378109452736,0.771157654753132,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,1,0.2222222222222222,0.5577114427860697,0.13566806374355198,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0,0.013888888888888888,0.6606965174129353,0.009746914148857776,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,0.3472222222222222,0.5124378109452736,0.19912375644804717,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.8888888888888888,0.6781094527363184,0.6266177689756818,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0,0.3333333333333333,0.37810945273631835,0.16744772476050113,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
1,0,0.19444444444444442,0.6751243781094527,0.142265797715549,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1,0.20833333333333331,0.7039800995024875,0.14833962785556376,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0.125,0.27014925373134324,0.04822218128224024,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1,0.9583333333333333,0.020398009950248763,0.1561693994104643,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1,0.6944444444444444,0.863681592039801,0.5945214627855565,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,0,0.16666666666666666,0.6601990049751243,0.11714144252026532,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,0.2638888888888889,0.5467661691542288,0.16593358511422257,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.9583333333333333,0.917910447761194,0.8584480932203391,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0,0.9166666666666666,0.4895522388059702,0.5191426400147384,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0.06944444444444445,0.2641791044776119,0.025383428518791454,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.041666666666666664,0.01691542288557213,0.006712877671333825,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1,0.9583333333333333,0.5557213930348258,0.5792879513633015,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1,0,0.16666666666666666,0.7741293532338308,0.13219648120854827,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.041666666666666664,0.013930348258706454,0.007870071849668387,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0.2361111111111111,0.06865671641791044,0.047508290346352254,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,1,0.7916666666666666,0.7124378109452736,0.5671230195283715,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,0.5277777777777778,0.6567164179104478,0.3758866064848932,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
0,0,0.16666666666666666,0.01791044776119402,0.03056489498894621,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,1,0.3333333333333333,0.5756218905472636,0.19720661385408994,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0.875,0.9069651741293533,0.8096271647015476,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,0,0.013888888888888888,0.06865671641791044,0.002895864038319823,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0.027777777777777776,0.5114427860696518,0.0167131079587325,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0.5,0.46915422885572144,0.2876750184229919,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True
0,0,0.25,0.01791044776119402,0.04127901621223287,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0.8055555555555555,0.863681592039801,0.6914206429624172,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
1,0,0.5833333333333333,0.7661691542288557,0.45589420596904945,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0.06944444444444445,0.7761194029850746,0.05900538872512898,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,0,0.875,0.8189054726368158,0.7156583916728078,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.6944444444444444,0.8955223880597015,0.6253914885777451,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
1,0,0.08333333333333333,0.3686567164179104,0.03733534450994842,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0.013888888888888888,0.01243781094527363,0.00224530213706706,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0.375,0.012935323383084563,0.05993805268975682,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0.08333333333333333,0.27263681592039796,0.037243229550479,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.1388888888888889,0.07412935323383085,0.028970154753131912,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0.9305555555555555,0.025373134328358193,0.16257138909358884,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,0,0.9722222222222222,0.6104477611940298,0.643589950257922,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0.6666666666666666,0.01691542288557213,0.10785510316875463,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0.2222222222222222,0.745771144278607,0.18120163964627858,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,0,0.18055555555555555,0.5164179104477612,0.10209791820191601,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0.06944444444444445,0.6203980099502486,0.047847964259395734,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,1.0,0.6049751243781094,0.659853997789241,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1.0,0.9144278606965174,0.9210114222549743,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0,0.3333333333333333,0.6129353233830845,0.23040254237288138,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1,0,0.013888888888888888,0.2691542288557213,0.005216009579955785,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,0,1.0,0.9999999999999999,0.998577975313191,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0,0.9444444444444444,0.6611940298507463,0.6575914240972736,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,0,0.027777777777777776,0.5636815920398011,0.016943395357406046,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0.861111111111111,0.8537313432835821,0.7588545504789979,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0,0.5694444444444444,0.5616915422885572,0.36703781319086226,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,1,0.6388888888888888,0.9149253731343284,0.5725059874723656,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,1,0.041666666666666664,0.5751243781094527,0.02669030950626382,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.013888888888888888,0.7064676616915423,0.010276575165806929,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.986111111111111,0.7263681592039801,0.7587509211495949,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
1,1,0.027777777777777776,0.31741293532338305,0.013253039793662493,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0.027777777777777776,0.3641791044776119,0.011997973470891675,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.8333333333333333,0.5164179104477612,0.486447586588062,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False
0,0,0.5555555555555556,0.6631840796019901,0.3879248802505528,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
